ID,connected,Usage
25023,False,Private
25024,False,Private
25025,False,Private
25026,False,Private
25027,False,Private
25028,False,Private
25029,False,Private
25030,False,Private
25031,False,Private
25032,False,Private
25033,False,Private
25034,False,Private
25035,False,Private
25036,False,Private
25037,False,Private
25038,False,Private
25039,False,Private
25040,False,Private
25041,False,Private
25042,False,Private
25043,False,Private
25044,False,Private
25045,False,Private
25046,False,Private
25047,False,Private
25048,False,Private
25049,False,Private
25050,False,Private
25051,False,Private
25052,False,Private
25053,False,Private
25054,False,Private
25055,False,Private
25056,False,Private
25057,False,Private
25058,False,Private
25059,False,Private
25060,False,Private
25061,False,Private
25062,False,Private
25063,False,Private
25064,False,Private
25065,False,Private
25066,False,Private
25067,False,Private
25068,False,Private
25069,False,Private
25070,False,Private
25071,False,Private
25072,False,Private
25073,False,Private
25074,False,Private
25075,False,Private
25076,False,Private
25077,False,Private
25078,False,Private
25079,False,Private
25080,False,Private
25081,False,Private
25082,False,Private
25083,False,Private
25084,False,Private
25085,False,Private
25086,False,Private
25087,False,Private
25088,False,Private
25089,False,Private
25090,False,Private
25091,False,Private
25092,False,Private
25093,False,Private
25094,False,Private
25095,False,Private
25096,False,Private
25097,False,Private
25098,False,Private
25099,False,Private
25100,False,Private
25101,False,Private
25102,False,Private
25103,False,Private
25104,False,Private
25105,False,Private
25106,False,Private
25107,False,Private
25108,False,Private
25109,False,Private
25110,False,Private
25111,False,Private
25112,False,Private
25113,False,Private
25114,False,Private
25115,False,Private
25116,False,Private
25117,False,Private
25118,False,Private
25119,False,Private
25120,False,Private
25121,False,Private
25122,False,Private
25123,False,Private
25124,False,Private
25125,False,Private
25126,False,Private
25127,False,Private
25128,False,Private
25129,False,Private
25130,False,Private
25131,False,Private
25132,False,Private
25133,False,Private
25134,False,Private
25135,False,Private
25136,False,Private
25137,False,Private
25138,False,Private
25139,False,Private
25140,False,Private
25141,False,Private
25142,False,Private
25143,False,Private
25144,False,Private
25145,False,Private
25146,False,Private
25147,False,Private
25148,False,Private
25149,False,Private
25150,False,Private
25151,False,Private
25152,False,Private
25153,False,Private
25154,False,Private
25155,False,Private
25156,False,Private
25157,False,Private
25158,False,Private
25159,False,Private
25160,False,Private
25161,False,Private
25162,False,Private
25163,False,Private
25164,False,Private
25165,False,Private
25166,False,Private
25167,False,Private
25168,False,Private
25169,False,Private
25170,False,Private
25171,False,Private
25172,False,Private
25173,False,Private
25174,False,Private
25175,False,Private
25176,False,Private
25177,False,Private
25178,False,Private
25179,False,Private
25180,False,Private
25181,False,Private
25182,False,Private
25183,False,Private
25184,False,Private
25185,False,Private
25186,True,Private
25187,False,Private
25188,False,Private
25189,False,Private
25190,False,Private
25191,False,Private
25192,False,Private
25193,False,Private
25194,False,Private
25195,True,Private
25196,False,Private
25197,False,Private
25198,False,Private
25199,False,Private
25200,False,Private
25201,False,Private
25202,False,Private
25203,False,Private
25204,False,Private
25205,False,Private
25206,False,Private
25207,False,Private
25208,False,Private
25209,False,Private
25210,False,Private
25211,False,Private
25212,False,Private
25213,False,Private
25214,True,Private
25215,False,Private
25216,False,Private
25217,False,Private
25218,False,Private
25219,False,Private
25220,False,Private
25221,False,Private
25222,False,Private
25223,False,Private
25224,False,Private
25225,False,Private
25226,False,Private
25227,False,Private
25228,False,Private
25229,False,Private
25230,False,Private
25231,False,Private
25232,False,Private
25233,False,Private
25234,False,Private
25235,False,Private
25236,False,Private
25237,False,Private
25238,False,Private
25239,False,Private
25240,False,Private
25241,False,Private
25242,False,Private
25243,False,Private
25244,False,Private
25245,False,Private
25246,False,Private
25247,False,Private
25248,False,Private
25249,False,Private
25250,False,Private
25251,False,Private
25252,False,Private
25253,False,Private
25254,False,Private
25255,False,Private
25256,False,Private
25257,False,Private
25258,False,Private
25259,False,Private
25260,False,Private
25261,False,Private
25262,False,Private
25263,False,Private
25264,False,Private
25265,False,Private
25266,False,Private
25267,False,Private
25268,False,Private
25269,False,Private
25270,False,Private
25271,False,Private
25272,False,Private
25273,False,Private
25274,False,Private
25275,False,Private
25276,False,Private
25277,False,Private
25278,False,Private
25279,False,Private
25280,False,Private
25281,False,Private
25282,False,Private
25283,False,Private
25284,False,Private
25285,False,Private
25286,False,Private
25287,False,Private
25288,False,Private
25289,False,Private
25290,False,Private
25291,False,Private
25292,False,Private
25293,False,Private
25294,False,Private
25295,False,Private
25296,False,Private
25297,True,Private
25298,False,Private
25299,False,Private
25300,False,Private
25301,False,Private
25302,False,Private
25303,False,Private
25304,False,Private
25305,False,Private
25306,False,Private
25307,False,Private
25308,False,Private
25309,False,Private
25310,False,Private
25311,False,Private
25312,False,Private
25313,False,Private
25314,False,Private
25315,False,Private
25316,False,Private
25317,False,Private
25318,False,Private
25319,False,Private
25320,False,Private
25321,False,Private
25322,False,Private
25323,True,Private
25324,False,Private
25325,False,Private
25326,False,Private
25327,False,Private
25328,False,Private
25329,False,Private
25330,False,Private
25331,False,Private
25332,False,Private
25333,False,Private
25334,False,Private
25335,False,Private
25336,False,Private
25337,False,Private
25338,False,Private
25339,False,Private
25340,False,Private
25341,False,Private
25342,False,Private
25343,False,Private
25344,False,Private
25345,False,Private
25346,False,Private
25347,False,Private
25348,False,Private
25349,False,Private
25350,False,Private
25351,False,Private
25352,False,Private
25353,False,Private
25354,False,Private
25355,False,Private
25356,False,Private
25357,False,Private
25358,False,Private
25359,False,Private
25360,False,Private
25361,False,Private
25362,False,Private
25363,False,Private
25364,False,Private
25365,True,Private
25366,False,Private
25367,False,Private
25368,False,Private
25369,False,Private
25370,False,Private
25371,False,Private
25372,False,Private
25373,False,Private
25374,False,Private
25375,False,Private
25376,False,Private
25377,False,Private
25378,False,Private
25379,False,Private
25380,False,Private
25381,False,Private
25382,False,Private
25383,False,Private
25384,False,Private
25385,False,Private
25386,False,Private
25387,False,Private
25388,False,Private
25389,False,Private
25390,False,Private
25391,False,Private
25392,False,Private
25393,False,Private
25394,False,Private
25395,False,Private
25396,False,Private
25397,False,Private
25398,False,Private
25399,False,Private
25400,False,Private
25401,False,Private
25402,False,Private
25403,False,Private
25404,False,Private
25405,False,Private
25406,False,Private
25407,False,Private
25408,False,Private
25409,False,Private
25410,False,Private
25411,False,Private
25412,False,Private
25413,False,Private
25414,False,Private
25415,False,Private
25416,False,Private
25417,False,Private
25418,False,Private
25419,False,Private
25420,False,Private
25421,False,Private
25422,False,Private
25423,False,Private
25424,False,Private
25425,False,Private
25426,False,Private
25427,False,Private
25428,False,Private
25429,False,Private
25430,False,Private
25431,False,Private
25432,False,Private
25433,False,Private
25434,False,Private
25435,False,Private
25436,False,Private
25437,False,Private
25438,False,Private
25439,False,Private
25440,True,Private
25441,False,Private
25442,False,Private
25443,False,Private
25444,False,Private
25445,False,Private
25446,False,Private
25447,False,Private
25448,False,Private
25449,False,Private
25450,False,Private
25451,False,Private
25452,False,Private
25453,False,Private
25454,False,Private
25455,False,Private
25456,False,Private
25457,False,Private
25458,False,Private
25459,False,Private
25460,False,Private
25461,False,Private
25462,False,Private
25463,False,Private
25464,False,Private
25465,False,Private
25466,False,Private
25467,False,Private
25468,False,Private
25469,False,Private
25470,True,Private
25471,False,Private
25472,False,Private
25473,False,Private
25474,False,Private
25475,False,Private
25476,False,Private
25477,False,Private
25478,False,Private
25479,False,Private
25480,False,Private
25481,False,Private
25482,False,Private
25483,False,Private
25484,False,Private
25485,False,Private
25486,False,Private
25487,False,Private
25488,False,Private
25489,False,Private
25490,False,Private
25491,False,Private
25492,False,Private
25493,False,Private
25494,False,Private
25495,False,Private
25496,False,Private
25497,False,Private
25498,False,Private
25499,False,Private
25500,False,Private
25501,False,Private
25502,False,Private
25503,False,Private
25504,False,Private
25505,False,Private
25506,False,Private
25507,False,Private
25508,False,Private
25509,False,Private
25510,False,Private
25511,False,Private
25512,False,Private
25513,False,Private
25514,False,Private
25515,False,Private
25516,False,Private
25517,False,Private
25518,False,Private
25519,False,Private
25520,False,Private
25521,False,Private
25522,False,Private
25523,False,Private
25524,False,Private
25525,False,Private
25526,False,Private
25527,False,Private
25528,False,Private
25529,False,Private
25530,False,Private
25531,False,Private
25532,False,Private
25533,False,Private
25534,False,Private
25535,False,Private
25536,False,Private
25537,False,Private
25538,False,Private
25539,False,Private
25540,False,Private
25541,False,Private
25542,False,Private
25543,False,Private
25544,False,Private
25545,False,Private
25546,False,Private
25547,False,Private
25548,False,Private
25549,False,Private
25550,False,Private
25551,False,Private
25552,False,Private
25553,False,Private
25554,False,Private
25555,False,Private
25556,False,Private
25557,False,Private
25558,False,Private
25559,False,Private
25560,False,Private
25561,False,Private
25562,False,Private
25563,False,Private
25564,False,Private
25565,False,Private
25566,False,Private
25567,False,Private
25568,False,Private
25569,False,Private
25570,False,Private
25571,False,Private
25572,False,Private
25573,False,Private
25574,False,Private
25575,False,Private
25576,False,Private
25577,False,Private
25578,False,Private
25579,False,Private
25580,False,Private
25581,False,Private
25582,False,Private
25583,False,Private
25584,False,Private
25585,False,Private
25586,False,Private
25587,False,Private
25588,False,Private
25589,False,Private
25590,False,Private
25591,False,Private
25592,False,Private
25593,False,Private
25594,False,Private
25595,False,Private
25596,False,Private
25597,False,Private
25598,False,Private
25599,False,Private
25600,False,Private
25601,False,Private
25602,False,Private
25603,False,Private
25604,False,Private
25605,False,Private
25606,False,Private
25607,False,Private
25608,False,Private
25609,False,Private
25610,False,Private
25611,False,Private
25612,False,Private
25613,False,Private
25614,False,Private
25615,False,Private
25616,False,Private
25617,False,Private
25618,False,Private
25619,False,Private
25620,False,Private
25621,False,Private
25622,False,Private
25623,False,Private
25624,False,Private
25625,False,Private
25626,False,Private
25627,False,Private
25628,False,Private
25629,False,Private
25630,False,Private
25631,False,Private
25632,False,Private
25633,False,Private
25634,False,Private
25635,False,Private
25636,True,Private
25637,False,Private
25638,False,Private
25639,True,Private
25640,False,Private
25641,False,Private
25642,False,Private
25643,False,Private
25644,False,Private
25645,False,Private
25646,False,Private
25647,False,Private
25648,False,Private
25649,False,Private
25650,False,Private
25651,False,Private
25652,False,Private
25653,False,Private
25654,False,Private
25655,False,Private
25656,False,Private
25657,False,Private
25658,False,Private
25659,False,Private
25660,False,Private
25661,False,Private
25662,False,Private
25663,False,Private
25664,False,Private
25665,False,Private
25666,False,Private
25667,False,Private
25668,False,Private
25669,False,Private
25670,False,Private
25671,False,Private
25672,False,Private
25673,False,Private
25674,False,Private
25675,False,Private
25676,False,Private
25677,False,Private
25678,False,Private
25679,False,Private
25680,False,Private
25681,False,Private
25682,False,Private
25683,False,Private
25684,False,Private
25685,False,Private
25686,False,Private
25687,False,Private
25688,False,Private
25689,False,Private
25690,False,Private
25691,True,Private
25692,False,Private
25693,False,Private
25694,False,Private
25695,False,Private
25696,False,Private
25697,False,Private
25698,False,Private
25699,False,Private
25700,True,Private
25701,True,Private
25702,True,Private
25703,False,Private
25704,False,Private
25705,False,Private
25706,False,Private
25707,False,Private
25708,False,Private
25709,False,Private
25710,False,Private
25711,False,Private
25712,False,Private
25713,False,Private
25714,False,Private
25715,False,Private
25716,False,Private
25717,False,Private
25718,False,Private
25719,False,Private
25720,False,Private
25721,False,Private
25722,False,Private
25723,False,Private
25724,False,Private
25725,False,Private
25726,True,Private
25727,False,Private
25728,False,Private
25729,False,Private
25730,True,Private
25731,False,Private
25732,False,Private
25733,False,Private
25734,False,Private
25735,False,Private
25736,False,Private
25737,False,Private
25738,False,Private
25739,False,Private
25740,False,Private
25741,False,Private
25742,False,Private
25743,False,Private
25744,False,Private
25745,False,Private
25746,False,Private
25747,False,Private
25748,False,Private
25749,False,Private
25750,False,Private
25751,False,Private
25752,False,Private
25753,False,Private
25754,False,Private
25755,False,Private
25756,False,Private
25757,False,Private
25758,False,Private
25759,False,Private
25760,False,Private
25761,False,Private
25762,False,Private
25763,True,Private
25764,False,Private
25765,False,Private
25766,False,Private
25767,False,Private
25768,False,Private
25769,False,Private
25770,False,Private
25771,False,Private
25772,False,Private
25773,False,Private
25774,False,Private
25775,False,Private
25776,False,Private
25777,False,Private
25778,False,Private
25779,False,Private
25780,False,Private
25781,False,Private
25782,False,Private
25783,False,Private
25784,False,Private
25785,False,Private
25786,False,Private
25787,False,Private
25788,False,Private
25789,False,Private
25790,False,Private
25791,False,Private
25792,False,Private
25793,False,Private
25794,False,Private
25795,False,Private
25796,False,Private
25797,False,Private
25798,False,Private
25799,False,Private
25800,False,Private
25801,False,Private
25802,False,Private
25803,False,Private
25804,False,Private
25805,False,Private
25806,False,Private
25807,False,Private
25808,False,Private
25809,False,Private
25810,False,Private
25811,False,Private
25812,False,Private
25813,False,Private
25814,False,Private
25815,False,Private
25816,False,Private
25817,False,Private
25818,False,Private
25819,False,Private
25820,False,Private
25821,False,Private
25822,False,Private
25823,False,Private
25824,False,Private
25825,False,Private
25826,False,Private
25827,False,Private
25828,False,Private
25829,False,Private
25830,False,Private
25831,False,Private
25832,False,Private
25833,False,Private
25834,False,Private
25835,False,Private
25836,False,Private
25837,False,Private
25838,False,Private
25839,False,Private
25840,False,Private
25841,False,Private
25842,False,Private
25843,False,Private
25844,False,Private
25845,False,Private
25846,False,Private
25847,False,Private
25848,False,Private
25849,False,Private
25850,False,Private
25851,False,Private
25852,False,Private
25853,False,Private
25854,False,Private
25855,False,Private
25856,False,Private
25857,False,Private
25858,False,Private
25859,False,Private
25860,False,Private
25861,False,Private
25862,False,Private
25863,False,Private
25864,False,Private
25865,False,Private
25866,False,Private
25867,False,Private
25868,False,Private
25869,False,Private
25870,False,Private
25871,False,Private
25872,False,Private
25873,False,Private
25874,False,Private
25875,False,Private
25876,False,Private
25877,False,Private
25878,False,Private
25879,False,Private
25880,False,Private
25881,False,Private
25882,False,Private
25883,False,Private
25884,False,Private
25885,False,Private
25886,False,Private
25887,False,Private
25888,False,Private
25889,False,Private
25890,False,Private
25891,False,Private
25892,False,Private
25893,False,Private
25894,False,Private
25895,False,Private
25896,False,Private
25897,False,Private
25898,False,Private
25899,False,Private
25900,False,Private
25901,False,Private
25902,False,Private
25903,False,Private
25904,False,Private
25905,False,Private
25906,False,Private
25907,False,Private
25908,False,Private
25909,False,Private
25910,False,Private
25911,False,Private
25912,False,Private
25913,False,Private
25914,False,Private
25915,False,Private
25916,False,Private
25917,False,Private
25918,False,Private
25919,False,Private
25920,False,Private
25921,False,Private
25922,False,Private
25923,False,Private
25924,False,Private
25925,False,Private
25926,False,Private
25927,False,Private
25928,False,Private
25929,False,Private
25930,False,Private
25931,False,Private
25932,False,Private
25933,False,Private
25934,False,Private
25935,False,Private
25936,False,Private
25937,False,Private
25938,False,Private
25939,False,Private
25940,False,Private
25941,False,Private
25942,False,Private
25943,False,Private
25944,False,Private
25945,False,Private
25946,False,Private
25947,False,Private
25948,False,Private
25949,False,Private
25950,False,Private
25951,False,Private
25952,False,Private
25953,False,Private
25954,False,Private
25955,False,Private
25956,False,Private
25957,False,Private
25958,False,Private
25959,False,Private
25960,False,Private
25961,False,Private
25962,False,Private
25963,False,Private
25964,False,Private
25965,False,Private
25966,False,Private
25967,False,Private
25968,False,Private
25969,False,Private
25970,True,Private
25971,False,Private
25972,False,Private
25973,False,Private
25974,False,Private
25975,False,Private
25976,False,Private
25977,False,Private
25978,False,Private
25979,False,Private
25980,False,Private
25981,False,Private
25982,False,Private
25983,False,Private
25984,False,Private
25985,False,Private
25986,False,Private
25987,False,Private
25988,False,Private
25989,False,Private
25990,False,Private
25991,False,Private
25992,False,Private
25993,False,Private
25994,False,Private
25995,False,Private
25996,False,Private
25997,False,Private
25998,False,Private
25999,False,Private
26000,False,Private
26001,False,Private
26002,False,Private
26003,False,Private
26004,False,Private
26005,False,Private
26006,False,Private
26007,False,Private
26008,False,Private
26009,False,Private
26010,False,Private
26011,False,Private
26012,False,Private
26013,False,Private
26014,False,Private
26015,False,Private
26016,False,Private
26017,False,Private
26018,False,Private
26019,False,Private
26020,False,Private
26021,False,Private
26022,False,Private
26023,True,Private
26024,False,Private
26025,False,Private
26026,False,Private
26027,False,Private
26028,False,Private
26029,False,Private
26030,False,Private
26031,False,Private
26032,False,Private
26033,False,Private
26034,False,Private
26035,False,Private
26036,False,Private
26037,False,Private
26038,False,Private
26039,False,Private
26040,False,Private
26041,False,Private
26042,False,Private
26043,False,Private
26044,True,Private
26045,False,Private
26046,False,Private
26047,False,Private
26048,False,Private
26049,False,Private
26050,False,Private
26051,False,Private
26052,False,Private
26053,False,Private
26054,False,Private
26055,False,Private
26056,False,Private
26057,False,Private
26058,False,Private
26059,False,Private
26060,False,Private
26061,False,Private
26062,False,Private
26063,False,Private
26064,False,Private
26065,False,Private
26066,False,Private
26067,False,Private
26068,False,Private
26069,False,Private
26070,False,Private
26071,False,Private
26072,False,Private
26073,False,Private
26074,False,Private
26075,False,Private
26076,False,Private
26077,False,Private
26078,False,Private
26079,False,Private
26080,False,Private
26081,False,Private
26082,False,Private
26083,False,Private
26084,False,Private
26085,False,Private
26086,False,Private
26087,False,Private
26088,False,Private
26089,False,Private
26090,False,Private
26091,False,Private
26092,False,Private
26093,False,Private
26094,False,Private
26095,False,Private
26096,False,Private
26097,False,Private
26098,False,Private
26099,False,Private
26100,False,Private
26101,False,Private
26102,False,Private
26103,False,Private
26104,False,Private
26105,False,Private
26106,False,Private
26107,False,Private
26108,False,Private
26109,False,Private
26110,False,Private
26111,False,Private
26112,False,Private
26113,False,Private
26114,False,Private
26115,False,Private
26116,False,Private
26117,False,Private
26118,False,Private
26119,False,Private
26120,False,Private
26121,False,Private
26122,False,Private
26123,False,Private
26124,False,Private
26125,False,Private
26126,False,Private
26127,False,Private
26128,False,Private
26129,False,Private
26130,False,Private
26131,False,Private
26132,False,Private
26133,False,Private
26134,False,Private
26135,False,Private
26136,False,Private
26137,False,Private
26138,False,Private
26139,False,Private
26140,False,Private
26141,False,Private
26142,False,Private
26143,False,Private
26144,False,Private
26145,False,Private
26146,False,Private
26147,False,Private
26148,False,Private
26149,False,Private
26150,False,Private
26151,False,Private
26152,False,Private
26153,False,Private
26154,False,Private
26155,False,Private
26156,False,Private
26157,False,Private
26158,False,Private
26159,False,Private
26160,False,Private
26161,False,Private
26162,False,Private
26163,False,Private
26164,False,Private
26165,False,Private
26166,False,Private
26167,False,Private
26168,False,Private
26169,False,Private
26170,False,Private
26171,False,Private
26172,False,Private
26173,False,Private
26174,False,Private
26175,False,Private
26176,False,Private
26177,False,Private
26178,False,Private
26179,False,Private
26180,False,Private
26181,False,Private
26182,False,Private
26183,False,Private
26184,False,Private
26185,False,Private
26186,False,Private
26187,False,Private
26188,False,Private
26189,False,Private
26190,False,Private
26191,False,Private
26192,False,Private
26193,False,Private
26194,False,Private
26195,False,Private
26196,False,Private
26197,False,Private
26198,False,Private
26199,False,Private
26200,False,Private
26201,False,Private
26202,False,Private
26203,False,Private
26204,False,Private
26205,False,Private
26206,False,Private
26207,False,Private
26208,False,Private
26209,False,Private
26210,False,Private
26211,False,Private
26212,False,Private
26213,False,Private
26214,False,Private
26215,False,Private
26216,False,Private
26217,False,Private
26218,False,Private
26219,False,Private
26220,False,Private
26221,False,Private
26222,False,Private
26223,False,Private
26224,False,Private
26225,False,Private
26226,False,Private
26227,False,Private
26228,False,Private
26229,False,Private
26230,False,Private
26231,False,Private
26232,False,Private
26233,False,Private
26234,True,Private
26235,True,Private
26236,False,Private
26237,False,Private
26238,False,Private
26239,False,Private
26240,False,Private
26241,False,Private
26242,False,Private
26243,False,Private
26244,False,Private
26245,False,Private
26246,False,Private
26247,False,Private
26248,False,Private
26249,False,Private
26250,False,Private
26251,False,Private
26252,False,Private
26253,False,Private
26254,False,Private
26255,True,Private
26256,False,Private
26257,False,Private
26258,False,Private
26259,False,Private
26260,False,Private
26261,False,Private
26262,False,Private
26263,False,Private
26264,False,Private
26265,False,Private
26266,False,Private
26267,False,Private
26268,False,Private
26269,False,Private
26270,False,Private
26271,False,Private
26272,False,Private
26273,False,Private
26274,False,Private
26275,False,Private
26276,False,Private
26277,False,Private
26278,False,Private
26279,False,Private
26280,False,Private
26281,False,Private
26282,False,Private
26283,False,Private
26284,True,Private
26285,False,Private
26286,False,Private
26287,False,Private
26288,False,Private
26289,False,Private
26290,False,Private
26291,False,Private
26292,False,Private
26293,False,Private
26294,False,Private
26295,False,Private
26296,False,Private
26297,False,Private
26298,False,Private
26299,False,Private
26300,False,Private
26301,False,Private
26302,False,Private
26303,False,Private
26304,False,Private
26305,False,Private
26306,False,Private
26307,False,Private
26308,False,Private
26309,False,Private
26310,False,Private
26311,False,Private
26312,False,Private
26313,False,Private
26314,False,Private
26315,False,Private
26316,False,Private
26317,False,Private
26318,False,Private
26319,False,Private
26320,False,Private
26321,False,Private
26322,False,Private
26323,False,Private
26324,False,Private
26325,False,Private
26326,False,Private
26327,False,Private
26328,False,Private
26329,False,Private
26330,False,Private
26331,False,Private
26332,False,Private
26333,False,Private
26334,False,Private
26335,False,Private
26336,False,Private
26337,False,Private
26338,False,Private
26339,False,Private
26340,False,Private
26341,False,Private
26342,False,Private
26343,False,Private
26344,False,Private
26345,False,Private
26346,False,Private
26347,False,Private
26348,False,Private
26349,False,Private
26350,False,Private
26351,True,Private
26352,False,Private
26353,False,Private
26354,False,Private
26355,False,Private
26356,False,Private
26357,False,Private
26358,False,Private
26359,False,Private
26360,False,Private
26361,False,Private
26362,False,Private
26363,False,Private
26364,False,Private
26365,False,Private
26366,False,Private
26367,False,Private
26368,False,Private
26369,False,Private
26370,False,Private
26371,False,Private
26372,False,Private
26373,False,Private
26374,False,Private
26375,False,Private
26376,False,Private
26377,False,Private
26378,False,Private
26379,False,Private
26380,False,Private
26381,False,Private
26382,False,Private
26383,False,Private
26384,False,Private
26385,False,Private
26386,False,Private
26387,False,Private
26388,False,Private
26389,False,Private
26390,False,Private
26391,False,Private
26392,False,Private
26393,False,Private
26394,False,Private
26395,False,Private
26396,False,Private
26397,True,Private
26398,False,Private
26399,False,Private
26400,False,Private
26401,False,Private
26402,False,Private
26403,False,Private
26404,False,Private
26405,False,Private
26406,False,Private
26407,False,Private
26408,False,Private
26409,False,Private
26410,False,Private
26411,False,Private
26412,False,Private
26413,False,Private
26414,False,Private
26415,False,Private
26416,False,Private
26417,False,Private
26418,False,Private
26419,False,Private
26420,False,Private
26421,False,Private
26422,False,Private
26423,False,Private
26424,False,Private
26425,False,Private
26426,False,Private
26427,False,Private
26428,False,Private
26429,False,Private
26430,False,Private
26431,False,Private
26432,False,Private
26433,False,Private
26434,False,Private
26435,False,Private
26436,False,Private
26437,False,Private
26438,False,Private
26439,False,Private
26440,False,Private
26441,False,Private
26442,False,Private
26443,False,Private
26444,False,Private
26445,False,Private
26446,False,Private
26447,False,Private
26448,False,Private
26449,False,Private
26450,False,Private
26451,False,Private
26452,False,Private
26453,False,Private
26454,False,Private
26455,False,Private
26456,False,Private
26457,False,Private
26458,False,Private
26459,False,Private
26460,False,Private
26461,False,Private
26462,False,Private
26463,False,Private
26464,False,Private
26465,False,Private
26466,False,Private
26467,False,Private
26468,False,Private
26469,False,Private
26470,False,Private
26471,False,Private
26472,False,Private
26473,False,Private
26474,False,Private
26475,False,Private
26476,False,Private
26477,False,Private
26478,False,Private
26479,False,Private
26480,False,Private
26481,False,Private
26482,False,Private
26483,False,Private
26484,False,Private
26485,False,Private
26486,False,Private
26487,False,Private
26488,False,Private
26489,False,Private
26490,False,Private
26491,False,Private
26492,False,Private
26493,False,Private
26494,False,Private
26495,False,Private
26496,False,Private
26497,False,Private
26498,False,Private
26499,False,Private
26500,False,Private
26501,False,Private
26502,False,Private
26503,False,Private
26504,False,Private
26505,False,Private
26506,False,Private
26507,False,Private
26508,False,Private
26509,False,Private
26510,False,Private
26511,False,Private
26512,False,Private
26513,False,Private
26514,False,Private
26515,False,Private
26516,False,Private
26517,False,Private
26518,False,Private
26519,False,Private
26520,False,Private
26521,False,Private
26522,False,Private
26523,False,Private
26524,False,Private
26525,False,Private
26526,False,Private
26527,True,Private
26528,False,Private
26529,False,Private
26530,False,Private
26531,False,Private
26532,False,Private
26533,False,Private
26534,False,Private
26535,False,Private
26536,False,Private
26537,False,Private
26538,False,Private
26539,False,Private
26540,False,Private
26541,False,Private
26542,False,Private
26543,False,Private
26544,False,Private
26545,False,Private
26546,False,Private
26547,False,Private
26548,False,Private
26549,False,Private
26550,False,Private
26551,False,Private
26552,False,Private
26553,False,Private
26554,False,Private
26555,False,Private
26556,False,Private
26557,False,Private
26558,False,Private
26559,False,Private
26560,False,Private
26561,False,Private
26562,False,Private
26563,False,Private
26564,False,Private
26565,False,Private
26566,False,Private
26567,False,Private
26568,False,Private
26569,False,Private
26570,False,Private
26571,False,Private
26572,False,Private
26573,False,Private
26574,False,Private
26575,False,Private
26576,False,Private
26577,False,Private
26578,False,Private
26579,False,Private
26580,True,Private
26581,False,Private
26582,False,Private
26583,False,Private
26584,False,Private
26585,False,Private
26586,False,Private
26587,False,Private
26588,False,Private
26589,False,Private
26590,False,Private
26591,False,Private
26592,False,Private
26593,False,Private
26594,False,Private
26595,False,Private
26596,False,Private
26597,False,Private
26598,False,Private
26599,False,Private
26600,False,Private
26601,False,Private
26602,False,Private
26603,False,Private
26604,False,Private
26605,False,Private
26606,False,Private
26607,False,Private
26608,False,Private
26609,False,Private
26610,False,Private
26611,False,Private
26612,False,Private
26613,False,Private
26614,False,Private
26615,False,Private
26616,False,Private
26617,False,Private
26618,False,Private
26619,False,Private
26620,False,Private
26621,False,Private
26622,False,Private
26623,False,Private
26624,False,Private
26625,False,Private
26626,False,Private
26627,False,Private
26628,False,Private
26629,False,Private
26630,False,Private
26631,False,Private
26632,False,Private
26633,False,Private
26634,False,Private
26635,False,Private
26636,False,Private
26637,False,Private
26638,False,Private
26639,False,Private
26640,False,Private
26641,False,Private
26642,False,Private
26643,False,Private
26644,False,Private
26645,False,Private
26646,False,Private
26647,False,Private
26648,False,Private
26649,False,Private
26650,False,Private
26651,False,Private
26652,False,Private
26653,False,Private
26654,False,Private
26655,False,Private
26656,False,Private
26657,False,Private
26658,False,Private
26659,False,Private
26660,False,Private
26661,False,Private
26662,False,Private
26663,False,Private
26664,False,Private
26665,False,Private
26666,False,Private
26667,False,Private
26668,False,Private
26669,False,Private
26670,False,Private
26671,False,Private
26672,False,Private
26673,False,Private
26674,False,Private
26675,False,Private
26676,False,Private
26677,False,Private
26678,False,Private
26679,False,Private
26680,False,Private
26681,False,Private
26682,False,Private
26683,False,Private
26684,False,Private
26685,False,Private
26686,False,Private
26687,False,Private
26688,False,Private
26689,False,Private
26690,False,Private
26691,False,Private
26692,False,Private
26693,False,Private
26694,False,Private
26695,False,Private
26696,False,Private
26697,False,Private
26698,False,Private
26699,False,Private
26700,False,Private
26701,False,Private
26702,False,Private
26703,False,Private
26704,False,Private
26705,False,Private
26706,False,Private
26707,False,Private
26708,False,Private
26709,False,Private
26710,False,Private
26711,False,Private
26712,False,Private
26713,False,Private
26714,False,Private
26715,False,Private
26716,False,Private
26717,False,Private
26718,False,Private
26719,False,Private
26720,False,Private
26721,False,Private
26722,False,Private
26723,False,Private
26724,False,Private
26725,False,Private
26726,False,Private
26727,False,Private
26728,False,Private
26729,False,Private
26730,False,Private
26731,False,Private
26732,False,Private
26733,False,Private
26734,False,Private
26735,False,Private
26736,False,Private
26737,False,Private
26738,False,Private
26739,False,Private
26740,False,Private
26741,False,Private
26742,False,Private
26743,False,Private
26744,False,Private
26745,False,Private
26746,False,Private
26747,False,Private
26748,False,Private
26749,False,Private
26750,False,Private
26751,False,Private
26752,False,Private
26753,False,Private
26754,False,Private
26755,False,Private
26756,False,Private
26757,False,Private
26758,False,Private
26759,False,Private
26760,False,Private
26761,False,Private
26762,False,Private
26763,False,Private
26764,False,Private
26765,False,Private
26766,False,Private
26767,False,Private
26768,True,Private
26769,False,Private
26770,False,Private
